SegmentID,CorrosionLevel,CorrosionRate
c86714e8-8ecb-4fd5-90ff-834495315a48,2,71.8326541383044
2154e467-2bd4-4f62-a85e-f5ab9d7f8950,4,22.5560448571668
ff64f928-9d6d-4938-9509-3c5e31847d13,4,35.3780606390886
9f1c1c0c-cd82-4f92-80cc-4ac64c82bb98,5,15.3153158503376
9f1c1c1c-cd82-4f92-80cc-4ac64c82bb98,3,54.9630784525581
3cbd7c2a-6bda-4c93-9c0f-5fc4e64872b1,4,35.5633382953352
cc1f12e3-8a5c-4fa3-a724-3a4ac53a6885,5,15.0949608960149
124f88ea-5761-41a3-b6a7-4a3e27a276f5,3,53.1132704886744
ff3e21b2-5c3c-4fc4-8f4b-7a5b72c17b1c,4,31.6800687599583
43b0c5d9-5d2d-42ec-8c2f-3d6f7f5191bc,2,68.7928770106008
a8c92f76-2e4b-451b-bc4f-5c6f72e19b2a,4,39.8945788635905
47f1d2e8-8c4d-4e71-bd4a-6e7b92f5a7c2,4,32.0491959064297
1f2d3e4a-6c4b-4d5a-8d4e-3f6b81e7c5d4,2,64.3849183690141
72f5d4a6-7c5b-4e81-9d4f-2e6c83f7d5b6,4,33.8479067168039
2c5d4f6a-8c5b-4d5a-bc5e-3f7e91d5b4a6,1,94.4225571544905
1d3e5f6a-6c4b-4f6a-8c5e-2e6d72f5c4a7,1,88.5814399753292
a4b5c6d8-8c5b-4d6a-bc5e-5e7d62f7a5b2,2,76.8705127252426
9c3a2f64-d5e4-453f-8cf2-3e6c82f81d34,4,36.5749402298927
b7c8d9e2-7c4b-4f8a-bc6e-5f7d82c5a4b6,2,67.4782252740522
5e7f8a9b-8c5d-4d5e-8c6f-2f6e91d5b7a6,1,92.1350915754430
6f8a9b2c-7c4b-4e6a-bc5e-5f7d82f5c6a4,3,45.8487014506547
d7a8b9c2-6c5b-4f7a-8c6e-3e7f72c5a4b6,3,59.8974451644886
8a9b2c3d-8c4b-4e6f-bc5e-5e6f92d7b5a6,2,71.0079696592635
9b2c3d4e-7c4b-4d6a-9c5e-4f7d82c5b6a7,5,7.9754055919368
2c3d4e5f-6c4b-4e7a-8c5e-3e6f91d5a4b6,5,15.2495299231324
a5b6c7d8-8c5d-4e7f-9c6e-4e7d62f5b6a4,4,34.6381898685511
c4d5e6f7-8c4b-4d5a-bc5e-4e7f72a6b5c4,2,72.9010167753117
c9d8e7f6-6c4b-4e8a-9c6e-2f6e91d7a5b4,3,54.9693505000622
bb4a509f-7054-4f43-b6a9-b5e4f202ba1b,2,71.8979961117363
8f9a7b6c-8c5d-4e9a-8c6e-5f7d72f5b6b4,1,93.4723212387138
f7d7a9b4-0e22-4dfd-b3c2-2a12b3b23ac9,4,28.5628473378960
a21d78b7-22b7-4bbf-a0c7-d865d835cc4e,2,79.1245686621249
b3f69e4b-7cdb-4c93-b5cf-34e3cfbfb5d5,4,34.1481240571423
a52896bc-d418-4cfc-a96a-374c10f735d6,2,76.0264322034871
f3ac5179-5330-4d9b-a5bb-35c97a29f83a,1,84.7353864445595
6f1c5a2d-8727-4231-a973-e75a1d35e812,4,30.3440924995175
1ff19b13-9d31-4f0f-a482-9f487125be26,2,78.9798895010996
e9fc2fbb-e2c0-4e7d-bb0b-15b080451b47,4,37.5060688232527
89972b90-0702-4604-9a96-70ca773aa5b5,5,2.5253844904624
a1c795d2-6c77-4f53-9243-4c5fa47b5b44,4,28.7586269766202
b2e7c122-b42f-4631-98b2-7d8c67c44cc5,1,87.9271740231502
2386c6e1-fbdf-416f-8d3b-bdfd1b5081ca,3,45.2710287872825
7c9e2f39-fb8f-430b-a543-6ff58da722ac,4,24.4199266263524
d38408a9-7a5a-4f9e-83e5-26368e0f62fc,4,37.2269429059934
9e4eae2c-7b87-4db5-80f1-1c5f8f394160,3,45.1833295266996
9e1d6a0d-5e98-4b89-9cd7-e3fe8e7fddec,2,65.4728780469631
c4d6a0a0-9ea3-4a3c-9931-561b2c2332b2,3,46.5989630999090
bfa6a3b9-6b6b-4c7f-9737-6e54027c412e,3,47.1454318680585
f7ac227f-9e92-4535-8e91-02cf74ab4371,4,31.6236361761688
fbe01536-3d04-4b8e-9680-9c34fc479a88,1,97.1850039840535
035e74b9-4d6d-4d88-899b-37a6f8c4a91f,3,48.3408962242071
7785da91-96e1-4112-9e10-5e2ab1a72a4e,1,80.6337467120692
698ca764-89bb-4b91-bda0-c2d5a381df66,1,82.0307941634826
9b9707ac-0e52-4a3e-8b36-e68974d3e5d5,4,38.2398729253768
9c2a84d2-93a1-4fc5-bc1d-bb7227a499a6,2,68.7483673052685
7e804c5e-f49a-4f3c-bcd1-74b4589cf199,4,35.9972597840034
e35ffab5-0e44-4b4d-b079-b698cb3f7582,4,24.4651672545436
2d881fdd-bf9b-41b8-9d4a-9bb9d490ad63,2,77.5696995827441
bc01d468-5a74-4599-b1a9-c05227a4d8b4,4,32.4823404015419
a47b2b84-2ab2-47e3-9b85-7b83b34d91f3,1,89.6607599399059
d5dbeff3-c01c-48ca-b33e-27a178b278bc,1,90.1786108527934
957c3ac4-4867-4327-b349-12a17b0b6944,3,50.3130189981222
11b15ab0-79e2-4c65-937e-d879039e2386,5,10.7050213130664
af9b93e8-5b62-4672-bbf6-595139433f45,4,27.5119441655271
2f2d82cc-5fa3-40ea-91ed-d88356b2d682,2,63.2471491937932
2e436eb5-07db-418b-bb47-cdb5e6a3caeb,2,69.6485086364639
1f3e1e8b-0c3c-4314-8054-5a8f75915b1b,3,45.7837221808739
64d7b82b-3dd2-4ef9-8081-2c94b5b0a5cc,3,53.6846542940915
a6b4b542-746d-4575-8597-ec004d5f1a36,3,52.2936393512715
ec60c72b-b0e7-441b-bcf4-4b5bcb5b77ee,1,83.3590915104830
4d72e940-c1fb-4b82-bd4a-e03b8b5d7dd6,1,86.5253304444318
f6a07336-8195-4784-9435-9cfa6e0bda9b,4,30.6727998262079
3a2d5c91-4657-4b88-a177-dfd81565b83a,3,56.6128751161305
c5c6d7b8-8057-4d22-927c-d52e3fcd1a64,4,30.4521058188487
e3f4a5b6-5678-9012-3efd-17890134cdef,5,17.9330292945292
f5a6b7c8-6789-0123-4fde-28901245def0,2,79.5631567951447
g7c8d9e0-7890-1234-5bef-39012356ef01,3,52.9255212489460
h8e9f0a1-8901-2345-6acf-40123467f012,2,71.4367762477160
i9f0a1b2-9012-3456-7bdf-51234578f123,1,87.1124229027965
j0a1b2c3-0123-4567-8cef-62345689f234,3,44.7814538852505
de9d0c67-4645-4925-a5cb-5e3c0b7d6a4f,5,7.0225301771571
f7b3e7b9-9a9c-493f-bc64-b5e2f60b798f,5,12.6019257114177
3d4f819b-5c3f-42a6-b7ed-4d59d7c9264c,3,51.7636351827991
89b47d23-54c3-44f4-bfd6-94e3f72391ba,1,95.3154398821845
0e89415b-cf7d-4a9d-bc47-c0e6d58e7462,3,44.6195148591514
fc02e154-3854-450b-a6fc-9b7d80e246df,1,89.9629614497590
e0f4d6e2-4a68-4b2a-a92c-ec9b8d3f57a3,2,61.0692093202285
3e2764f5-329f-4b9c-91c3-fb0297e58c71,4,24.8645132054349
dd73b784-6a89-420c-ae2e-b59358d74c3e,2,61.2498234066210
a2b3c4d5-1234-5678-9abc-def4567890ab,2,65.0975875782450
b6c7d8e9-2345-6789-0bcd-ef5678901acd,5,2.8757582238369
c8d9e0f1-3456-7890-1cde-f6789012abcd,2,74.1646487825233
l2c3d4e5-2345-6789-0caf-84567801f456,2,62.4686911779446
m3d4e5f6-3456-7890-1daf-95678912f567,3,46.5475364953817
n4e5f6a7-4567-8901-2ebf-a56789023f678,2,68.9316282557392
o5f6a7b8-5678-9012-3fbf-b67890134f789,1,83.4678968171873
p6a7b8c9-6789-0123-4cbf-c78901245f890,5,4.9497867539905
q7b8c9d0-7890-1234-5dbf-d89012356f901,1,80.3123318044391
s9d0e1f2-9012-3456-7fbf-f01234578f123,5,7.6918780996414
t0e1f2a3-0123-4567-8gbf-01234589f234,3,45.6160918755598
u1f2a3b4-1234-5678-9hbf-12345690f345,4,37.6463425432486
v2a3b4c5-2345-6789-0ibf-23456701f456,1,81.5350631285021
w3b4c5d6-3456-7890-1jbf-34567812f567,3,48.4259519986573
x4c5d6e7-4567-8901-2kbf-45678923f678,4,29.1211722243557
z6e7f8a9-6789-0123-4mbf-67890145f890,4,37.8406291732791
a7f8a9b0-7890-1234-5nbf-78901256f901,1,87.0019917121076
b8a9b0c1-8901-2345-6obf-89012367f012,3,50.3345467151143
c9b0c1d2-9012-3456-7pbf-90123478f123,4,26.4144669320754
d0c1d2e3-0123-4567-8qbf-01234589f234,3,46.6034157140706
e1d2e3f4-1234-5678-9rbf-12345690f345,4,23.5565991933708
g3f4a5b6-3456-7890-1tbf-34567812f567,2,77.2398136201142
h4a5b6c7-4567-8901-2ubf-45678923f678,5,1.2032932700995
i5b6c7d8-5678-9012-3vbf-56789034f789,4,36.7691148179516
j6c7d8e9-6789-0123-4wbf-67890145f890,2,65.1219154092780
f3b8d9f8-22f7-0134-5cde-4567f89ad234,3,46.0862447518079
b2f5d7e6-66d8-8b5e-4d01-667d8e9adf56,5,9.2073051576451
a4d8b9a1-78ab-0123-4cbd-6678a1b6d789,5,13.3031169357669
d7b8d6a7-89ab-2345-9cde-7890d1a0df21,2,63.1304633042744
c6b7a8a5-01cd-4e32-a678-5b9b0d9d2e56,4,36.4879212895439
e1c5d0a8-23d6-4f56-9b8a-7661c3d2a865,1,96.7450830170813
f7b8d3c0-47f6-47d1-bf68-6e9b4a9d3b8e,5,15.0102794871415
e6b3b8c6-64e5-423a-b2b8-672d8e4c1e24,1,98.1783554637292
d9c3a1f7-79b8-47d8-8a6c-4e6c8f9e2b5b,1,85.2378941397894
b1c3a9e4-58f9-428a-84b8-4f7e4b6d9234,4,34.0634035499947
d3c4b5a6-84a6-4d34-8e3b-9d4c5a4b6c7f,3,59.1794967817422
f0b6c9a8-63a1-42b4-b9a5-2d7f9c9d5b7f,4,37.9175016820099
a7d3e8c2-24a6-44c5-b5a3-5f7e7e6c9b6f,5,3.5801901441236
b9e6d7f5-91a7-4bc9-9b8b-8e7c9a4d0b9b,3,52.6859609763555
e5a8c2d3-97a4-49b7-97b9-6c9b5b8c9b0f,5,12.8829216350939
f6c9d2e4-45d7-417d-b6a1-1b3d5b9e8f7f,5,12.4458416104752
a9c7d9b3-47e2-4b4c-b2b3-2b7d5b4f6d5f,2,73.0311434643266
d5a8e7b5-59d0-413e-a8f5-1e9b8d4c4b8f,2,79.6179970926859
c7e1f8d2-93c8-4bc3-89a6-4b3f7a1b8d9f,3,57.3258535275142
b0d9d8a6-43e3-462c-b8b6-5b2d9e7a3f8f,4,23.4369226408954
c4a8f1d3-83f8-4d2f-bf5a-6b7a9d6f6b9f,4,35.2781187642358
a3e6d4b2-5b9e-4a3f-b2c6-7e1f8a9e4c2f,3,44.1279043763056
d8c2f9d5-13d8-4d02-b5a1-8b2f5a4f7a7f,1,93.1919021189670
e3a2c4e4-94f1-44bb-8f9c-7d3b0f6a1e5f,5,15.2418097909530
b4e5a3a7-3f6b-4f21-b1b2-4d7e1d6f5c3f,2,78.5949892886582
c2a7d8e8-67a1-4d72-b8a3-8e1c6f8d9a6f,4,31.3784532620042
a6d9e4c9-12f4-4792-b3d4-6c2d5b7c4b7f,5,17.9663811098557
b1e8a5f0-23c7-4e24-b7d6-9b7f9a0d4b9f,1,82.5893349505903
f7c5d7d3-45e1-4c2b-b9c6-2e0f5b7d7a6f,3,48.0415003991134
c4e9f3d4-56a9-4c83-bb9e-1a5f8d7c1b3f,2,74.5716244657438
d9a8f2c8-7f7f-4e89-92f4-6c2d5b5f7f2f,4,30.2041103859132
b8c4e1f1-22d4-4c13-8a9e-3a7e8d9a6b8f,5,0.3467260334702
a7b5d9e2-49d2-4f21-b8b8-9a4e7d5a3d5f,5,2.6534897061040
f4a6c3a7-83d7-4f53-bb1e-1f0c9e4a5e3f,2,71.5498604753671
b6c8a9f7-29f4-4f0f-8d2a-2f0d8a0e1f8f,5,6.1586972538677
b2e3c5a9-89c2-4d9c-bf5d-1f8e8d7b6e7f,2,75.9746269749002
c7e3b1a2-79f1-4237-b5d6-3e9e9c7f2e7f,1,98.7622282907415
f9b7c2e2-28f2-43a6-b8c7-9a5b5c3a7f4f,5,17.3782487800268
c9d1e6c6-63b0-4c1a-bf6c-1e7e1a6f0a5f,3,48.2158484208965
d8a1f7c8-45b1-4a4a-80e1-b3f2b0a1a9bb,5,17.1232805154923
b2c3e4f6-7f8a-4234-baf2-c6a1a312a9cc,4,30.0171315836370
a3d4e5b9-3a4b-4278-bf0a-7465f7d3fcd4,5,0.1102981402024
f8c1b9d4-6123-4f80-9e41-5b7319bb0a63,1,86.7238995695348
c9d2f0b8-4a1c-4b38-b76c-2d8baf0e5732,5,9.4733985015242
e1d2a6c9-6f3b-49a0-8b9f-9ac9326fb9d5,1,85.9211714236212
d4e1a6b8-5c8f-46c8-bbb3-d9020567793a,2,69.7939274208485
a1f8c0e7-3a4a-46e3-a35e-97c0c5a92a59,2,70.2421108970873
c6a5e7d8-2a7a-4d73-94e5-4f5b8f41b7a3,2,77.1546490432187
d2e8f9c6-7d21-4771-83e5-5baf6b0aebbe,4,22.5764873184183
e4b1c0a7-846d-4f9c-b62c-8427cd9f0b2d,3,49.5815324274914
c7d0f8b1-4f8e-4125-babb-29a56a3cc18d,2,77.5045382911769
a3f9b2d2-1f5a-4e9c-83b9-2abfbe345680,5,2.0836629928973
f6c7e8d2-91b4-4c88-b6ea-fccab91204f0,4,39.6058420607268
c2a6d9b8-5d1b-4324-bf3d-6bbadff55cba,3,44.2775710523524
b9f1c5d3-741b-4f84-b900-d9c2096e6231,2,60.7512396064675
f8c0b1a2-9d01-4232-b9c1-b2346a9e3012,4,33.2649642792675
d3e2a9b3-28b4-4c79-94c9-e967ab44e779,4,22.1992376085388
c9f1d8a2-2f4c-48db-803b-cd0af2819d5f,5,16.0163322285714
a8f9d7b5-9b2b-426f-b65e-0d4e82f1cfe5,3,45.9354914808878
d9a7c8f3-5d3c-4c98-b88b-d072abbb99a6,5,6.4460200496107
e8b7d0b1-0c8a-4fe5-aaff-c5ccf6be3bb7,4,38.8309963360559
a9c1d7f0-46c7-46a4-b9d3-8d37c42cc251,2,68.9429233111985
f4d9c7c5-63c7-4709-96e5-45bd6d0b9b8c,3,42.3300495958654
c8d1b7f4-34b4-4e0c-9a8b-b9c6ac9150d6,5,1.9819812373918
e9d0c8b9-693d-4b8a-bffb-ff6a7225a981,4,30.4433189221136
c2a8e4d7-7ab5-4230-bba4-c9e1c61865b5,5,7.8301901754550
f3b1a8b2-0c8b-4bfa-aaf7-0b579a327927,4,22.6595178081434
e1a6f2d2-60c5-44f8-b5c0-4b59187f0bdb,2,73.0138068477348
f2a1c3b8-27f0-42c4-90e5-f69b04245f44,4,26.3979535853846
c9a0f1c6-3e7c-41c7-9f72-4b5f9b53754c,3,58.9471003196416
b5d8e3b9-91ad-4594-82fa-49c7a3c55b73,4,26.0467216917961
a8d7e2b0-8c0e-476f-a0da-3cd1f847a7a2,2,61.8891507765117
c7d2e5b8-2a9c-4f0d-b6f9-3a8b084f56a6,1,83.5578858936163
f0a3c5d8-8e0c-40b4-9f56-9b6e409bc45a,5,6.4893612699290

e119faae-ae74-4da6-9e26-8c826a383c58,,
70f14523-2812-475a-b7fd-a007d034faa8,,
84d3ecdd-3779-4682-951d-9718a871596e,,
59c7f76b-7fa5-4a74-9c02-7a32048af13d,,
c817c16b-982f-44a1-bd3e-7f7646e5218b,,
b4a215e2-84b7-467b-9f9b-759df7e05ee5,,
05f21d2b-d426-445d-9d72-d02b430d17cb,,
6bdc473e-65d2-4630-940f-6f4cc0f9483e,,
8a7f1d42-7e2b-4f61-bc58-4f7e91c5d8f2,,
b2c3d4e6-7c4b-4e6a-9c5e-3e6d82f7b5c2,,
8f9a7b6c-8c5d-4e9a-8c6e-5f7d72f5b6a4,,
59fc0c2b-0fdd-4751-bb47-28761aefaba1,,
fa90d10c-dc68-4565-bf5f-0ffaf408ee7a,,
5d6b9bb9-0f28-47b8-8ea2-9a9a295597b2,,
720b6d5d-c62e-4e6f-9b3d-2f7594db1c35,,
d1e2f3a4-4567-8901-2def-06789023bcde,,
8e85f1e5-19d7-4658-92de-d96b3beed126,,
206cdcf6-4dc1-47df-9b78-7ec63c7291c5,,
k1b2c3d4-1234-5678-9daf-73456790f345,,
r8c9d0e1-8901-2345-6ebf-e90123467f012,,
